"No.","Time","Source","Destination","Protocol","Length","Info"
"1028","159.872198","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1029","161.155079","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1030","161.610968","192.168.50.48","239.255.255.250","SSDP","232","NOTIFY * HTTP/1.1 "
"1031","161.610968","192.168.50.48","239.255.255.250","SSDP","288","NOTIFY * HTTP/1.1 "
"1032","161.610968","192.168.50.48","239.255.255.250","SSDP","241","NOTIFY * HTTP/1.1 "
"1033","161.610968","192.168.50.48","239.255.255.250","SSDP","286","NOTIFY * HTTP/1.1 "
"1034","161.610968","192.168.50.48","239.255.255.250","SSDP","298","NOTIFY * HTTP/1.1 "
"1035","161.610968","192.168.50.48","239.255.255.250","SSDP","296","NOTIFY * HTTP/1.1 "
"1036","162.124989","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1037","163.134991","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1038","163.161504","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1039","164.125045","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1040","165.131803","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1041","165.175035","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1042","165.355228","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1043","166.031881","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1044","166.937774","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1045","167.017991","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1046","167.184096","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1047","167.347494","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1048","167.551995","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1049","168.347886","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1050","168.473619","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1051","169.195751","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1052","169.345788","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1053","169.497592","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1054","170.354981","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1055","171.214946","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1056","171.238396","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1057","172.262392","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1058","173.215001","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1059","173.286380","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1060","173.900890","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1061","175.220879","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1062","177.224924","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1063","177.792146","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1064","178.788894","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1065","178.816596","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1066","179.096526","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff57:4136","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:bcd9:82c7:e157:4136 from 00:e0:4c:68:0a:27"
"1067","179.229636","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1068","179.793553","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1069","179.840047","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1070","180.147176","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1071","180.794936","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1072","180.863981","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1073","181.171157","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1074","181.244459","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1075","181.888059","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1076","181.990509","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1077","182.092759","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1078","182.912021","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1079","183.014199","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1080","183.254458","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1081","183.936055","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1082","184.023269","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1083","185.014954","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1084","185.264700","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1085","186.014964","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1086","186.495988","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1087","187.274882","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1088","187.525747","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1089","188.236897","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1090","188.544038","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1091","189.055947","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1092","189.244877","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1093","189.284879","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1094","189.875192","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1095","190.079889","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1096","190.244959","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1097","190.899188","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1098","191.001658","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1099","191.103935","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1100","191.254875","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1101","191.294830","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1102","191.820837","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1103","193.302959","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1104","195.311435","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1105","195.814773","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1106","196.818665","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1107","197.314654","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1108","197.817925","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1109","198.374391","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1110","198.816320","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1111","198.988846","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1112","199.334895","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1113","200.422353","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1114","200.835694","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1115","201.340113","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1116","201.855897","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1117","202.061026","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1118","202.879952","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1119","203.071384","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1120","203.342296","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1121","204.064815","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1122","205.064870","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1123","205.344397","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1124","205.952036","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1125","206.975989","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1126","207.344884","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1127","207.999899","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1128","209.023931","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1129","209.171590","192.168.50.47","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1130","209.349741","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1131","210.181471","192.168.50.47","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1132","211.184815","192.168.50.47","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1133","211.364841","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1134","212.095944","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1135","212.186534","192.168.50.47","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1136","213.119875","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1137","213.370402","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1138","213.939216","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1139","214.143964","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1140","215.384835","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1141","216.908677","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1142","217.404809","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1143","217.830233","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1144","218.854268","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1145","219.424796","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1146","220.083093","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1147","221.004783","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1148","221.107170","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1149","221.426530","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1150","222.028753","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1151","223.430683","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1152","225.336406","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff57:4136","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:bcd9:82c7:e157:4136 from 00:e0:4c:68:0a:27"
"1153","225.440082","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1154","227.452625","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1155","227.967957","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1156","228.991812","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1157","229.454706","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1158","230.015878","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1159","231.039805","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1160","231.454768","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1161","231.802202","2001:0:14c9:d700:30be:1281:ce6d:2196","ff02::1","IPv6","82","IPv6 no next header"
"1162","233.395243","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1163","233.464740","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1164","234.414685","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1165","235.414680","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1166","235.474728","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1167","236.414734","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1168","236.979167","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1169","237.183829","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1170","237.491741","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1171","238.207838","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1172","238.617486","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1173","239.231853","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1174","239.504662","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1175","239.624621","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1176","240.634658","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1177","241.504705","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1178","241.634722","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1179","242.303894","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1180","243.327861","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1181","243.519447","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1182","243.737397","fe80::52eb:f6ff:fe89:7c68","ff02::1:ffb3:e5a9","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:617d:53ca:49b3:e5a9 from 00:e0:4c:68:0a:27"
"1183","243.839966","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1184","244.351887","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
